orderId,orderDate,companyName,country,productName,categoryName,quantity,unitPrice,revenue
10330,"2006-10-16 00:00:00","Customer XPNIK",Venezuela,"Product HLGZA",Confections,50,24.90,1245.00
10337,"2006-10-24 00:00:00","Customer AZJED",Germany,"Product HLGZA",Confections,24,24.90,597.60
10357,"2006-11-19 00:00:00","Customer XPNIK",Venezuela,"Product HLGZA",Confections,16,24.90,398.40
10393,"2006-12-25 00:00:00","Customer LCOUJ",USA,"Product HLGZA",Confections,70,24.90,1743.00
10404,"2007-01-03 00:00:00","Customer CQRAA",Italy,"Product HLGZA",Confections,30,24.90,747.00
10421,"2007-01-21 00:00:00","Customer WULWD",Brazil,"Product HLGZA",Confections,30,24.90,747.00
10422,"2007-01-22 00:00:00","Customer WMFEA",Italy,"Product HLGZA",Confections,2,24.90,49.80
10432,"2007-01-31 00:00:00","Customer XOJYP",USA,"Product HLGZA",Confections,10,24.90,249.00
10444,"2007-02-12 00:00:00","Customer HGVLZ",Sweden,"Product HLGZA",Confections,15,24.90,373.50
10448,"2007-02-17 00:00:00","Customer LWGMD",Argentina,"Product HLGZA",Confections,6,24.90,149.40
10458,"2007-02-26 00:00:00","Customer SFOGW",Belgium,"Product HLGZA",Confections,30,24.90,747.00
10487,"2007-03-26 00:00:00","Customer WFIZJ",Brazil,"Product HLGZA",Confections,30,24.90,747.00
10540,"2007-05-19 00:00:00","Customer IRRVL",Germany,"Product HLGZA",Confections,40,31.23,1249.20
10587,"2007-07-02 00:00:00","Customer WULWD",Brazil,"Product HLGZA",Confections,6,31.23,187.38
10592,"2007-07-08 00:00:00","Customer OXFRU",Germany,"Product HLGZA",Confections,5,31.23,156.15
10633,"2007-08-15 00:00:00","Customer THHDP",Austria,"Product HLGZA",Confections,35,31.23,1093.05
10677,"2007-09-22 00:00:00","Customer KBUDE",Mexico,"Product HLGZA",Confections,30,31.23,936.90
10686,"2007-09-30 00:00:00","Customer LOLJO",Austria,"Product HLGZA",Confections,15,31.23,468.45
10713,"2007-10-22 00:00:00","Customer LCOUJ",USA,"Product HLGZA",Confections,30,31.23,936.90
10723,"2007-10-30 00:00:00","Customer YBQTI",USA,"Product HLGZA",Confections,15,31.23,468.45
10751,"2007-11-24 00:00:00","Customer CCKOT",Switzerland,"Product HLGZA",Confections,12,31.23,374.76
10758,"2007-11-28 00:00:00","Customer CCKOT",Switzerland,"Product HLGZA",Confections,20,31.23,624.60
10796,"2007-12-25 00:00:00","Customer UMTLM",Venezuela,"Product HLGZA",Confections,21,31.23,655.83
10817,"2008-01-06 00:00:00","Customer GLLAG",Germany,"Product HLGZA",Confections,40,31.23,1249.20
10825,"2008-01-09 00:00:00","Customer FEVNN",Germany,"Product HLGZA",Confections,12,31.23,374.76
10849,"2008-01-23 00:00:00","Customer GLLAG",Germany,"Product HLGZA",Confections,18,31.23,562.14
10857,"2008-01-28 00:00:00","Customer HGVLZ",Sweden,"Product HLGZA",Confections,35,31.23,1093.05
10868,"2008-02-04 00:00:00","Customer WFIZJ",Brazil,"Product HLGZA",Confections,20,31.23,624.60
10973,"2008-03-24 00:00:00","Customer EFFTC",France,"Product HLGZA",Confections,5,31.23,156.15
11004,"2008-04-07 00:00:00","Customer JYPSC",Belgium,"Product HLGZA",Confections,6,31.23,187.38
11021,"2008-04-14 00:00:00","Customer IRRVL",Germany,"Product HLGZA",Confections,63,31.23,1967.49
11024,"2008-04-15 00:00:00","Customer RFNQC",UK,"Product HLGZA",Confections,12,31.23,374.76
10257,"2006-07-16 00:00:00","Customer UMTLM",Venezuela,"Product SMIOH",Confections,25,35.10,877.50
10284,"2006-08-19 00:00:00","Customer OXFRU",Germany,"Product SMIOH",Confections,15,35.10,526.50
10441,"2007-02-10 00:00:00","Customer KZQZT",USA,"Product SMIOH",Confections,50,35.10,1755.00
10515,"2007-04-23 00:00:00","Customer IRRVL",Germany,"Product SMIOH",Confections,120,43.90,5268.00
10598,"2007-07-14 00:00:00","Customer NYUHS",USA,"Product SMIOH",Confections,50,43.90,2195.00
10760,"2007-12-01 00:00:00","Customer JYPSC",Belgium,"Product SMIOH",Confections,40,43.90,1756.00
10858,"2008-01-29 00:00:00","Customer EFFTC",France,"Product SMIOH",Confections,10,43.90,439.00
10930,"2008-03-06 00:00:00","Customer SFOGW",Belgium,"Product SMIOH",Confections,25,43.90,1097.50
10979,"2008-03-26 00:00:00","Customer THHDP",Austria,"Product SMIOH",Confections,30,43.90,1317.00
10332,"2006-10-17 00:00:00","Customer PVDZC",Canada,"Product EZZPR",Confections,16,7.60,121.60
10418,"2007-01-17 00:00:00","Customer IRRVL",Germany,"Product EZZPR",Confections,55,7.60,418.00
10431,"2007-01-30 00:00:00","Customer EEALV",Canada,"Product EZZPR",Confections,30,7.60,228.00
10480,"2007-03-20 00:00:00","Customer WVFAF",France,"Product EZZPR",Confections,30,7.60,228.00
10512,"2007-04-21 00:00:00","Customer KIdPX",Brazil,"Product EZZPR",Confections,6,9.50,57.00
10558,"2007-06-04 00:00:00","Customer HFBZG",UK,"Product EZZPR",Confections,25,9.50,237.50
10585,"2007-07-01 00:00:00","Customer SRQVM",Brazil,"Product EZZPR",Confections,15,9.50,142.50
10656,"2007-09-04 00:00:00","Customer YSIQX",USA,"Product EZZPR",Confections,6,9.50,57.00
10657,"2007-09-04 00:00:00","Customer LCOUJ",USA,"Product EZZPR",Confections,10,9.50,95.00
10684,"2007-09-26 00:00:00","Customer QNIVZ",Germany,"Product EZZPR",Confections,40,9.50,380.00
10685,"2007-09-29 00:00:00","Customer YJCBX",Brazil,"Product EZZPR",Confections,15,9.50,142.50
10699,"2007-10-09 00:00:00","Customer PZNLA",Germany,"Product EZZPR",Confections,12,9.50,114.00
10710,"2007-10-20 00:00:00","Customer WMFEA",Italy,"Product EZZPR",Confections,5,9.50,47.50
10714,"2007-10-22 00:00:00","Customer LCOUJ",USA,"Product EZZPR",Confections,50,9.50,475.00
10755,"2007-11-26 00:00:00","Customer RTXGC",France,"Product EZZPR",Confections,30,9.50,285.00
10762,"2007-12-02 00:00:00","Customer CYZTN",Sweden,"Product EZZPR",Confections,30,9.50,285.00
10837,"2008-01-16 00:00:00","Customer HGVLZ",Sweden,"Product EZZPR",Confections,40,9.50,380.00
10875,"2008-02-06 00:00:00","Customer HGVLZ",Sweden,"Product EZZPR",Confections,21,9.50,199.50
10928,"2008-03-05 00:00:00","Customer MDLWA",Spain,"Product EZZPR",Confections,5,9.50,47.50
10956,"2008-03-17 00:00:00","Customer XHXJV",Germany,"Product EZZPR",Confections,14,9.50,133.00
10977,"2008-03-26 00:00:00","Customer CYZTN",Sweden,"Product EZZPR",Confections,30,9.50,285.00
10403,"2007-01-03 00:00:00","Customer THHDP",Austria,"Product MYNXN",Confections,70,10.20,714.00
10453,"2007-02-21 00:00:00","Customer HFBZG",UK,"Product MYNXN",Confections,15,10.20,153.00
10507,"2007-04-15 00:00:00","Customer KBUDE",Mexico,"Product MYNXN",Confections,15,12.75,191.25
10604,"2007-07-18 00:00:00","Customer XYUFB",Portugal,"Product MYNXN",Confections,6,12.75,76.50
10704,"2007-10-14 00:00:00","Customer WFIZJ",Brazil,"Product MYNXN",Confections,24,12.75,306.00
10814,"2008-01-05 00:00:00","Customer NRCSK",France,"Product MYNXN",Confections,8,12.75,102.00
10253,"2006-07-10 00:00:00","Customer IBVRG",Brazil,"Product FPYPN",Confections,40,16.00,640.00
10290,"2006-08-27 00:00:00","Customer JUWXK",Brazil,"Product FPYPN",Confections,15,16.00,240.00
10304,"2006-09-12 00:00:00","Customer VONTK",Mexico,"Product FPYPN",Confections,30,16.00,480.00
10360,"2006-11-22 00:00:00","Customer QXVLA",France,"Product FPYPN",Confections,35,16.00,560.00
10400,"2007-01-01 00:00:00","Customer RFNQC",UK,"Product FPYPN",Confections,30,16.00,480.00
10404,"2007-01-03 00:00:00","Customer CQRAA",Italy,"Product FPYPN",Confections,30,16.00,480.00
10456,"2007-02-25 00:00:00","Customer GLLAG",Germany,"Product FPYPN",Confections,21,16.00,336.00
10481,"2007-03-20 00:00:00","Customer QVEPD",Brazil,"Product FPYPN",Confections,24,16.00,384.00
10499,"2007-04-08 00:00:00","Customer XPNIK",Venezuela,"Product FPYPN",Confections,25,20.00,500.00
10539,"2007-05-16 00:00:00","Customer UBHAU",UK,"Product FPYPN",Confections,6,20.00,120.00
10603,"2007-07-18 00:00:00","Customer LCOUJ",USA,"Product FPYPN",Confections,25,20.00,500.00
10612,"2007-07-28 00:00:00","Customer LCOUJ",USA,"Product FPYPN",Confections,18,20.00,360.00
10804,"2007-12-30 00:00:00","Customer AHPOP",UK,"Product FPYPN",Confections,4,20.00,80.00
10868,"2008-02-04 00:00:00","Customer WFIZJ",Brazil,"Product FPYPN",Confections,42,20.00,840.00
10875,"2008-02-06 00:00:00","Customer HGVLZ",Sweden,"Product FPYPN",Confections,15,20.00,300.00
10882,"2008-02-11 00:00:00","Customer LCOUJ",USA,"Product FPYPN",Confections,20,20.00,400.00
10910,"2008-02-26 00:00:00","Customer XBBVR",Finland,"Product FPYPN",Confections,10,20.00,200.00
10942,"2008-03-11 00:00:00","Customer LHANT",Italy,"Product FPYPN",Confections,28,20.00,560.00
10967,"2008-03-23 00:00:00","Customer FAPSM",Germany,"Product FPYPN",Confections,40,20.00,800.00
11019,"2008-04-13 00:00:00","Customer LWGMD",Argentina,"Product FPYPN",Confections,2,20.00,40.00
11039,"2008-04-21 00:00:00","Customer PSQUZ",Venezuela,"Product FPYPN",Confections,60,20.00,1200.00
10350,"2006-11-11 00:00:00","Customer XIIWM",France,"Product BIUDV",Confections,15,13.00,195.00
10383,"2006-12-16 00:00:00","Customer HFBZG",UK,"Product BIUDV",Confections,15,13.00,195.00
10429,"2007-01-29 00:00:00","Customer FRXZL",Ireland,"Product BIUDV",Confections,40,13.00,520.00
10465,"2007-03-05 00:00:00","Customer ZRNDE",Denmark,"Product BIUDV",Confections,25,13.00,325.00
10637,"2007-08-19 00:00:00","Customer WFIZJ",Brazil,"Product BIUDV",Confections,25,16.25,406.25
10729,"2007-11-04 00:00:00","Customer PSQUZ",Venezuela,"Product BIUDV",Confections,40,16.25,650.00
10751,"2007-11-24 00:00:00","Customer CCKOT",Switzerland,"Product BIUDV",Confections,20,16.25,325.00
10920,"2008-03-03 00:00:00","Customer HFBZG",UK,"Product BIUDV",Confections,24,16.25,390.00
10948,"2008-03-13 00:00:00","Customer KSLQF",Spain,"Product BIUDV",Confections,9,16.25,146.25
11072,"2008-05-05 00:00:00","Customer THHDP",Austria,"Product BIUDV",Confections,22,16.25,357.50
10260,"2006-07-19 00:00:00","Customer QNIVZ",Germany,"Product WUXYK",Confections,15,39.40,591.00
10277,"2006-08-09 00:00:00","Customer PZNLA",Germany,"Product WUXYK",Confections,12,39.40,472.80
10286,"2006-08-21 00:00:00","Customer IRRVL",Germany,"Product WUXYK",Confections,40,39.40,1576.00
10298,"2006-09-05 00:00:00","Customer FRXZL",Ireland,"Product WUXYK",Confections,15,39.40,591.00
10307,"2006-09-17 00:00:00","Customer DVFMB",USA,"Product WUXYK",Confections,10,39.40,394.00
10310,"2006-09-20 00:00:00","Customer LCYBZ",USA,"Product WUXYK",Confections,5,39.40,197.00
10314,"2006-09-25 00:00:00","Customer NYUHS",USA,"Product WUXYK",Confections,25,39.40,985.00
10316,"2006-09-27 00:00:00","Customer NYUHS",USA,"Product WUXYK",Confections,70,39.40,2758.00
10339,"2006-10-28 00:00:00","Customer PVDZC",Canada,"Product WUXYK",Confections,28,39.40,1103.20
10389,"2006-12-20 00:00:00","Customer EEALV",Canada,"Product WUXYK",Confections,20,39.40,788.00
10394,"2006-12-25 00:00:00","Customer LVJSO",USA,"Product WUXYK",Confections,10,39.40,394.00
10408,"2007-01-08 00:00:00","Customer WVFAF",France,"Product WUXYK",Confections,35,39.40,1379.00
10413,"2007-01-14 00:00:00","Customer XIIWM",France,"Product WUXYK",Confections,40,39.40,1576.00
10449,"2007-02-18 00:00:00","Customer QXVLA",France,"Product WUXYK",Confections,35,39.40,1379.00
10505,"2007-04-14 00:00:00","Customer PVDZC",Canada,"Product WUXYK",Confections,3,49.30,147.90
10546,"2007-05-23 00:00:00","Customer NRCSK",France,"Product WUXYK",Confections,40,49.30,1972.00
10554,"2007-05-30 00:00:00","Customer QNIVZ",Germany,"Product WUXYK",Confections,20,49.30,986.00
10560,"2007-06-06 00:00:00","Customer AZJED",Germany,"Product WUXYK",Confections,15,49.30,739.50
10562,"2007-06-09 00:00:00","Customer LHANT",Italy,"Product WUXYK",Confections,10,49.30,493.00
10574,"2007-06-19 00:00:00","Customer EYHKM",USA,"Product WUXYK",Confections,10,49.30,493.00
10599,"2007-07-15 00:00:00","Customer UBHAU",UK,"Product WUXYK",Confections,10,49.30,493.00
10606,"2007-07-22 00:00:00","Customer YQQWW",Brazil,"Product WUXYK",Confections,10,49.30,493.00
10627,"2007-08-11 00:00:00","Customer LCOUJ",USA,"Product WUXYK",Confections,15,49.30,739.50
10633,"2007-08-15 00:00:00","Customer THHDP",Austria,"Product WUXYK",Confections,80,49.30,3944.00
10671,"2007-09-17 00:00:00","Customer USDBG",France,"Product WUXYK",Confections,10,49.30,493.00
10691,"2007-10-03 00:00:00","Customer IRRVL",Germany,"Product WUXYK",Confections,48,49.30,2366.40
10718,"2007-10-27 00:00:00","Customer GLLAG",Germany,"Product WUXYK",Confections,20,49.30,986.00
10746,"2007-11-19 00:00:00","Customer WNMAF",Switzerland,"Product WUXYK",Confections,9,49.30,443.70
10757,"2007-11-27 00:00:00","Customer LCOUJ",USA,"Product WUXYK",Confections,30,49.30,1479.00
10769,"2007-12-08 00:00:00","Customer ZRNDE",Denmark,"Product WUXYK",Confections,15,49.30,739.50
10779,"2007-12-16 00:00:00","Customer PZNLA",Germany,"Product WUXYK",Confections,20,49.30,986.00
10798,"2007-12-26 00:00:00","Customer LJUCA",UK,"Product WUXYK",Confections,2,49.30,98.60
10802,"2007-12-29 00:00:00","Customer JMIKW",Denmark,"Product WUXYK",Confections,5,49.30,246.50
10816,"2008-01-06 00:00:00","Customer YSIQX",USA,"Product WUXYK",Confections,20,49.30,986.00
10817,"2008-01-06 00:00:00","Customer GLLAG",Germany,"Product WUXYK",Confections,25,49.30,1232.50
10822,"2008-01-08 00:00:00","Customer EYHKM",USA,"Product WUXYK",Confections,3,49.30,147.90
10852,"2008-01-26 00:00:00","Customer NYUHS",USA,"Product WUXYK",Confections,50,49.30,2465.00
10861,"2008-01-30 00:00:00","Customer YBQTI",USA,"Product WUXYK",Confections,3,49.30,147.90
10872,"2008-02-05 00:00:00","Customer KSLQF",Spain,"Product WUXYK",Confections,20,49.30,986.00
10902,"2008-02-23 00:00:00","Customer CYZTN",Sweden,"Product WUXYK",Confections,6,49.30,295.80
10904,"2008-02-24 00:00:00","Customer YBQTI",USA,"Product WUXYK",Confections,35,49.30,1725.50
10932,"2008-03-06 00:00:00","Customer RTXGC",France,"Product WUXYK",Confections,14,49.30,690.20
10941,"2008-03-11 00:00:00","Customer LCOUJ",USA,"Product WUXYK",Confections,30,49.30,1479.00
10949,"2008-03-13 00:00:00","Customer EEALV",Canada,"Product WUXYK",Confections,60,49.30,2958.00
10966,"2008-03-20 00:00:00","Customer WNMAF",Switzerland,"Product WUXYK",Confections,12,49.30,591.60
10988,"2008-03-31 00:00:00","Customer NYUHS",USA,"Product WUXYK",Confections,40,49.30,1972.00
11027,"2008-04-16 00:00:00","Customer EEALV",Canada,"Product WUXYK",Confections,21,49.30,1035.30
11044,"2008-04-23 00:00:00","Customer CCFIZ",Poland,"Product WUXYK",Confections,12,49.30,591.60
10288,"2006-08-23 00:00:00","Customer LHANT",Italy,"Product TBTBL",Confections,3,10.00,30.00
10300,"2006-09-09 00:00:00","Customer CQRAA",Italy,"Product TBTBL",Confections,20,10.00,200.00
10303,"2006-09-11 00:00:00","Customer KSLQF",Spain,"Product TBTBL",Confections,15,10.00,150.00
10307,"2006-09-17 00:00:00","Customer DVFMB",USA,"Product TBTBL",Confections,3,10.00,30.00
10328,"2006-10-14 00:00:00","Customer XYUFB",Portugal,"Product TBTBL",Confections,10,10.00,100.00
10334,"2006-10-21 00:00:00","Customer NRCSK",France,"Product TBTBL",Confections,10,10.00,100.00
10343,"2006-10-31 00:00:00","Customer OXFRU",Germany,"Product TBTBL",Confections,4,10.00,40.00
10385,"2006-12-17 00:00:00","Customer XOJYP",USA,"Product TBTBL",Confections,8,10.00,80.00
10399,"2006-12-31 00:00:00","Customer ZRNDE",Denmark,"Product TBTBL",Confections,60,10.00,600.00
10417,"2007-01-16 00:00:00","Customer JMIKW",Denmark,"Product TBTBL",Confections,36,10.00,360.00
10424,"2007-01-23 00:00:00","Customer PVDZC",Canada,"Product TBTBL",Confections,30,10.00,300.00
10460,"2007-02-28 00:00:00","Customer CYZTN",Sweden,"Product TBTBL",Confections,21,10.00,210.00
10490,"2007-03-31 00:00:00","Customer UMTLM",Venezuela,"Product TBTBL",Confections,30,10.00,300.00
10521,"2007-04-29 00:00:00","Customer PSNMQ",Argentina,"Product TBTBL",Confections,6,12.50,75.00
10529,"2007-05-07 00:00:00","Customer JYPSC",Belgium,"Product TBTBL",Confections,20,12.50,250.00
10540,"2007-05-19 00:00:00","Customer IRRVL",Germany,"Product TBTBL",Confections,35,12.50,437.50
10618,"2007-08-01 00:00:00","Customer PVDZC",Canada,"Product TBTBL",Confections,15,12.50,187.50
10622,"2007-08-06 00:00:00","Customer QVEPD",Brazil,"Product TBTBL",Confections,18,12.50,225.00
10662,"2007-09-09 00:00:00","Customer DVFMB",USA,"Product TBTBL",Confections,10,12.50,125.00
10700,"2007-10-10 00:00:00","Customer LCOUJ",USA,"Product TBTBL",Confections,40,12.50,500.00
10722,"2007-10-29 00:00:00","Customer LCOUJ",USA,"Product TBTBL",Confections,45,12.50,562.50
10756,"2007-11-27 00:00:00","Customer XOJYP",USA,"Product TBTBL",Confections,6,12.50,75.00
10766,"2007-12-05 00:00:00","Customer QNIVZ",Germany,"Product TBTBL",Confections,40,12.50,500.00
10789,"2007-12-22 00:00:00","Customer WVFAF",France,"Product TBTBL",Confections,18,12.50,225.00
10792,"2007-12-23 00:00:00","Customer CCFIZ",Poland,"Product TBTBL",Confections,15,12.50,187.50
10830,"2008-01-13 00:00:00","Customer YQQWW",Brazil,"Product TBTBL",Confections,24,12.50,300.00
10842,"2008-01-20 00:00:00","Customer VONTK",Mexico,"Product TBTBL",Confections,20,12.50,250.00
10869,"2008-02-04 00:00:00","Customer AHPOP",UK,"Product TBTBL",Confections,20,12.50,250.00
10888,"2008-02-16 00:00:00","Customer KSLQF",Spain,"Product TBTBL",Confections,18,12.50,225.00
10903,"2008-02-24 00:00:00","Customer IBVRG",Brazil,"Product TBTBL",Confections,20,12.50,250.00
10941,"2008-03-11 00:00:00","Customer LCOUJ",USA,"Product TBTBL",Confections,80,12.50,1000.00
11013,"2008-04-09 00:00:00","Customer SIUIH",Spain,"Product TBTBL",Confections,2,12.50,25.00
11048,"2008-04-24 00:00:00","Customer EEALV",Canada,"Product TBTBL",Confections,42,12.50,525.00
11064,"2008-05-01 00:00:00","Customer LCOUJ",USA,"Product TBTBL",Confections,55,12.50,687.50
10248,"2006-07-04 00:00:00","Customer ENQZT",France,"Product QMVUN","Dairy Products",12,14.00,168.00
10296,"2006-09-03 00:00:00","Customer XPNIK",Venezuela,"Product QMVUN","Dairy Products",12,16.80,201.60
10327,"2006-10-11 00:00:00","Customer CYZTN",Sweden,"Product QMVUN","Dairy Products",50,16.80,840.00
10353,"2006-11-13 00:00:00","Customer LOLJO",Austria,"Product QMVUN","Dairy Products",12,16.80,201.60
10365,"2006-11-27 00:00:00","Customer KBUDE",Mexico,"Product QMVUN","Dairy Products",24,16.80,403.20
10407,"2007-01-07 00:00:00","Customer QNIVZ",Germany,"Product QMVUN","Dairy Products",30,16.80,504.00
10434,"2007-02-03 00:00:00","Customer CYZTN",Sweden,"Product QMVUN","Dairy Products",6,16.80,100.80
10442,"2007-02-11 00:00:00","Customer THHDP",Austria,"Product QMVUN","Dairy Products",30,16.80,504.00
10443,"2007-02-12 00:00:00","Customer LHANT",Italy,"Product QMVUN","Dairy Products",6,16.80,100.80
10466,"2007-03-06 00:00:00","Customer JUWXK",Brazil,"Product QMVUN","Dairy Products",10,16.80,168.00
10486,"2007-03-26 00:00:00","Customer UMTLM",Venezuela,"Product QMVUN","Dairy Products",5,16.80,84.00
10489,"2007-03-28 00:00:00","Customer LOLJO",Austria,"Product QMVUN","Dairy Products",15,16.80,252.00
10528,"2007-05-06 00:00:00","Customer YSIQX",USA,"Product QMVUN","Dairy Products",3,21.00,63.00
10535,"2007-05-13 00:00:00","Customer KBUDE",Mexico,"Product QMVUN","Dairy Products",50,21.00,1050.00
10542,"2007-05-20 00:00:00","Customer GLLAG",Germany,"Product QMVUN","Dairy Products",15,21.00,315.00
10545,"2007-05-22 00:00:00","Customer UISOJ",USA,"Product QMVUN","Dairy Products",10,21.00,210.00
10553,"2007-05-30 00:00:00","Customer ZHYOS",Finland,"Product QMVUN","Dairy Products",15,21.00,315.00
10566,"2007-06-12 00:00:00","Customer QXVLA",France,"Product QMVUN","Dairy Products",35,21.00,735.00
10570,"2007-06-17 00:00:00","Customer PVDZC",Canada,"Product QMVUN","Dairy Products",15,21.00,315.00
10614,"2007-07-29 00:00:00","Customer XHXJV",Germany,"Product QMVUN","Dairy Products",14,21.00,294.00
10637,"2007-08-19 00:00:00","Customer WFIZJ",Brazil,"Product QMVUN","Dairy Products",10,21.00,210.00
10698,"2007-10-09 00:00:00","Customer THHDP",Austria,"Product QMVUN","Dairy Products",15,21.00,315.00
10726,"2007-11-03 00:00:00","Customer RFNQC",UK,"Product QMVUN","Dairy Products",5,21.00,105.00
10770,"2007-12-09 00:00:00","Customer IBVRG",Brazil,"Product QMVUN","Dairy Products",15,21.00,315.00
10797,"2007-12-25 00:00:00","Customer FEVNN",Germany,"Product QMVUN","Dairy Products",20,21.00,420.00
10800,"2007-12-26 00:00:00","Customer AHPOP",UK,"Product QMVUN","Dairy Products",50,21.00,1050.00
10823,"2008-01-09 00:00:00","Customer XPNIK",Venezuela,"Product QMVUN","Dairy Products",20,21.00,420.00
10842,"2008-01-20 00:00:00","Customer VONTK",Mexico,"Product QMVUN","Dairy Products",15,21.00,315.00
10862,"2008-01-30 00:00:00","Customer OXFRU",Germany,"Product QMVUN","Dairy Products",25,21.00,525.00
10869,"2008-02-04 00:00:00","Customer AHPOP",UK,"Product QMVUN","Dairy Products",10,21.00,210.00
10889,"2008-02-16 00:00:00","Customer NYUHS",USA,"Product QMVUN","Dairy Products",40,21.00,840.00
10912,"2008-02-26 00:00:00","Customer FRXZL",Ireland,"Product QMVUN","Dairy Products",40,21.00,840.00
10926,"2008-03-04 00:00:00","Customer MLTDN",Mexico,"Product QMVUN","Dairy Products",2,21.00,42.00
10944,"2008-03-12 00:00:00","Customer EEALV",Canada,"Product QMVUN","Dairy Products",5,21.00,105.00
10986,"2008-03-30 00:00:00","Customer TDKEG",Argentina,"Product QMVUN","Dairy Products",30,21.00,630.00
10989,"2008-03-31 00:00:00","Customer WULWD",Brazil,"Product QMVUN","Dairy Products",15,21.00,315.00
11043,"2008-04-22 00:00:00","Customer YSHXL",France,"Product QMVUN","Dairy Products",10,21.00,210.00
11073,"2008-05-05 00:00:00","Customer AHXHT",Mexico,"Product QMVUN","Dairy Products",10,21.00,210.00
10266,"2006-07-26 00:00:00","Customer ZHYOS",Finland,"Product OSFNS","Dairy Products",12,30.40,364.80
10439,"2007-02-07 00:00:00","Customer PVDZC",Canada,"Product OSFNS","Dairy Products",15,30.40,456.00
10536,"2007-05-14 00:00:00","Customer OXFRU",Germany,"Product OSFNS","Dairy Products",15,38.00,570.00
10543,"2007-05-21 00:00:00","Customer XPNIK",Venezuela,"Product OSFNS","Dairy Products",30,38.00,1140.00
10633,"2007-08-15 00:00:00","Customer THHDP",Austria,"Product OSFNS","Dairy Products",36,38.00,1368.00
10678,"2007-09-23 00:00:00","Customer LCOUJ",USA,"Product OSFNS","Dairy Products",100,38.00,3800.00
10695,"2007-10-07 00:00:00","Customer XBBVR",Finland,"Product OSFNS","Dairy Products",4,38.00,152.00
10718,"2007-10-27 00:00:00","Customer GLLAG",Germany,"Product OSFNS","Dairy Products",36,38.00,1368.00
